time,n_q,measured_MW,capacity_MW,mostrecent_MW,dayahead_MW,dayahead11h_MW
2021-01-18T14:00,4,29.451,709.680,43.284,45.919,41.307
2021-01-18T15:00,4,8.074,709.680,8.810,12.296,10.780
2021-01-18T16:00,4,0.256,709.680,0.098,0.115,0.106
2021-01-18T17:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-18T18:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-18T19:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-18T20:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-18T21:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-18T22:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-18T23:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-19T00:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-19T01:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-19T02:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-19T03:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-19T04:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-19T05:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-19T06:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-19T07:00,4,0.058,709.680,0.142,0.146,0.169
2021-01-19T08:00,4,3.614,709.680,2.775,2.658,3.377
2021-01-19T09:00,4,12.620,709.680,7.079,6.916,8.866
2021-01-19T10:00,4,21.098,709.680,12.453,12.472,14.331
2021-01-19T11:00,4,32.100,709.680,15.787,18.896,19.269
2021-01-19T12:00,4,34.386,709.680,18.035,24.166,22.341
2021-01-19T13:00,4,25.042,709.680,29.250,21.932,21.470
2021-01-19T14:00,4,13.374,709.680,17.594,14.114,14.847
2021-01-19T15:00,4,2.578,709.680,5.187,4.482,4.643
2021-01-19T16:00,4,0.037,709.680,0.070,0.072,0.075
2021-01-19T17:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-19T18:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-19T19:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-19T20:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-19T21:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-19T22:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-19T23:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-20T00:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-20T01:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-20T02:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-20T03:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-20T04:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-20T05:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-20T06:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-20T07:00,4,0.745,709.680,0.648,0.755,0.843
2021-01-20T08:00,4,25.545,709.680,11.011,14.645,16.888
2021-01-20T09:00,4,59.264,709.680,30.103,39.488,44.297
2021-01-20T10:00,4,79.995,709.680,60.775,55.025,58.525
2021-01-20T11:00,4,104.893,709.680,73.613,69.270,66.706
2021-01-20T12:00,4,94.398,709.680,73.419,77.758,73.583
2021-01-20T13:00,4,79.294,709.680,93.157,71.227,72.932
2021-01-20T14:00,4,54.694,709.680,57.498,55.045,56.568
2021-01-20T15:00,4,18.553,709.680,13.500,16.624,16.913
2021-01-20T16:00,4,0.116,709.680,0.201,0.245,0.245
2021-01-20T17:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-20T18:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-20T19:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-20T20:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-20T21:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-20T22:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-20T23:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-21T00:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-21T01:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-21T02:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-21T03:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-21T04:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-21T05:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-21T06:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-21T07:00,4,1.382,709.680,1.369,1.274,1.400
2021-01-21T08:00,4,32.275,709.680,27.404,26.587,33.130
2021-01-21T09:00,4,78.580,709.680,70.306,70.456,86.405
2021-01-21T10:00,4,98.872,709.680,113.490,105.971,126.038
2021-01-21T11:00,4,106.332,709.680,132.380,129.172,147.520
2021-01-21T12:00,4,114.880,709.680,125.461,127.511,140.873
2021-01-21T13:00,4,93.643,709.680,85.236,100.521,111.040
2021-01-21T14:00,4,33.368,709.680,50.120,62.684,65.021
2021-01-21T15:00,4,5.966,709.680,15.104,19.063,18.555
2021-01-21T16:00,4,0.004,709.680,0.280,0.315,0.318
2021-01-21T17:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-21T18:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-21T19:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-21T20:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-21T21:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-21T22:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-21T23:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-22T00:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-22T01:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-22T02:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-22T03:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-22T04:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-22T05:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-22T06:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-22T07:00,4,0.747,709.680,1.248,1.086,1.200
2021-01-22T08:00,4,26.112,709.680,23.898,20.516,23.559
2021-01-22T09:00,4,78.825,709.680,63.377,54.443,62.880
2021-01-22T10:00,4,137.082,709.680,114.341,84.057,98.166
2021-01-22T11:00,4,179.469,709.680,153.936,105.589,124.104
2021-01-22T12:00,4,196.639,709.680,159.930,112.189,127.636
2021-01-22T13:00,4,159.214,709.680,161.996,101.377,111.642
2021-01-22T14:00,4,84.235,709.680,98.671,70.698,71.877
2021-01-22T15:00,4,24.668,709.680,29.862,22.792,22.110
2021-01-22T16:00,4,0.319,709.680,0.510,0.441,0.438
2021-01-22T17:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-22T18:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-22T19:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-22T20:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-22T21:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-22T22:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-22T23:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-23T00:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-23T01:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-23T02:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-23T03:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-23T04:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-23T05:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-23T06:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-23T07:00,4,1.481,709.680,0.947,1.183,1.207
2021-01-23T08:00,4,27.420,709.680,14.096,18.040,22.401
2021-01-23T09:00,4,58.189,709.680,37.216,46.581,58.841
2021-01-23T10:00,4,71.344,709.680,72.746,68.858,86.819
2021-01-23T11:00,4,79.069,709.680,73.378,79.245,97.102
2021-01-23T12:00,4,70.702,709.680,65.327,77.935,88.697
2021-01-23T13:00,4,54.267,709.680,50.369,62.772,67.588
2021-01-23T14:00,4,28.314,709.680,29.907,36.677,40.812
2021-01-23T15:00,4,5.875,709.680,10.393,11.540,12.949
2021-01-23T16:00,4,0.099,709.680,0.272,0.304,0.347
2021-01-23T17:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-23T18:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-23T19:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-23T20:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-23T21:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-23T22:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-23T23:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-24T00:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-24T01:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-24T02:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-24T03:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-24T04:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-24T05:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-24T06:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-24T07:00,4,1.155,709.680,1.969,2.219,2.220
2021-01-24T08:00,4,22.445,709.680,33.950,37.893,44.640
2021-01-24T09:00,4,62.113,709.680,80.350,91.738,109.255
2021-01-24T10:00,4,99.302,709.680,122.739,133.907,157.246
2021-01-24T11:00,4,102.151,709.680,150.476,161.150,186.164
2021-01-24T12:00,4,77.585,709.680,138.362,153.470,178.424
2021-01-24T13:00,4,55.847,709.680,74.445,116.942,142.109
2021-01-24T14:00,4,35.965,709.680,45.112,67.710,83.005
2021-01-24T15:00,4,10.773,709.680,12.482,21.092,25.665
2021-01-24T16:00,4,0.162,709.680,0.407,0.526,0.615
2021-01-24T17:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-24T18:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-24T19:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-24T20:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-24T21:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-24T22:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-24T23:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-25T00:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-25T01:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-25T02:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-25T03:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-25T04:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-25T05:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-25T06:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-25T07:00,4,0.515,709.680,1.437,1.871,1.787
2021-01-25T08:00,4,13.872,709.680,21.835,31.882,34.142
2021-01-25T09:00,4,55.450,709.680,53.156,78.710,86.292
2021-01-25T10:00,4,124.431,709.680,93.636,126.512,135.942
2021-01-25T11:00,4,172.973,709.680,131.328,167.498,177.807
2021-01-25T12:00,4,190.499,709.680,148.034,177.166,190.805
2021-01-25T13:00,4,154.949,709.680,155.415,151.764,168.127
2021-01-25T14:00,4,83.150,709.680,95.317,102.691,111.432
2021-01-25T15:00,4,32.029,709.680,33.179,35.410,37.458
2021-01-25T16:00,4,1.947,709.680,1.010,0.990,1.066
2021-01-25T17:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-25T18:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-25T19:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-25T20:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-25T21:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-25T22:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-25T23:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-26T00:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-26T01:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-26T02:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-26T03:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-26T04:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-26T05:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-26T06:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-26T07:00,4,3.344,709.680,2.119,1.948,1.908
2021-01-26T08:00,4,33.027,709.680,32.859,30.064,32.468
2021-01-26T09:00,4,94.865,709.680,78.829,77.139,85.897
2021-01-26T10:00,4,148.388,709.680,119.321,130.507,145.775
2021-01-26T11:00,4,216.531,709.680,153.212,170.390,181.974
2021-01-26T12:00,4,218.129,709.680,151.136,169.632,180.733
2021-01-26T13:00,4,165.656,709.680,163.956,130.874,147.413
2021-01-26T14:00,4,67.517,709.680,86.849,83.917,91.026
2021-01-26T15:00,4,15.671,709.680,29.123,28.723,30.571
2021-01-26T16:00,4,0.590,709.680,0.774,0.999,1.099
2021-01-26T17:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-26T18:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-26T19:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-26T20:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-26T21:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-26T22:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-26T23:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-27T00:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-27T01:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-27T02:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-27T03:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-27T04:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-27T05:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-27T06:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-27T07:00,4,0.134,709.680,0.685,0.673,0.638
2021-01-27T08:00,4,5.163,709.680,7.896,7.581,7.727
2021-01-27T09:00,4,17.984,709.680,20.322,20.889,22.106
2021-01-27T10:00,4,24.541,709.680,33.816,35.769,38.554
2021-01-27T11:00,4,31.073,709.680,44.838,46.102,49.538
2021-01-27T12:00,4,36.451,709.680,49.804,49.482,54.799
2021-01-27T13:00,4,28.436,709.680,29.068,44.211,47.619
2021-01-27T14:00,4,17.096,709.680,20.671,30.679,29.410
2021-01-27T15:00,4,6.545,709.680,8.796,10.923,9.847
2021-01-27T16:00,4,0.230,709.680,0.475,0.554,0.501
2021-01-27T17:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-27T18:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-27T19:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-27T20:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-27T21:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-27T22:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-27T23:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-28T00:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-28T01:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-28T02:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-28T03:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-28T04:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-28T05:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-28T06:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-28T07:00,4,0.075,709.680,0.335,0.380,0.319
2021-01-28T08:00,4,4.233,709.680,3.619,3.740,3.623
2021-01-28T09:00,4,17.738,709.680,8.532,8.756,9.029
2021-01-28T10:00,4,37.635,709.680,17.079,14.723,16.574
2021-01-28T11:00,4,47.920,709.680,24.492,20.398,22.902
2021-01-28T12:00,4,50.247,709.680,29.960,23.175,25.949
2021-01-28T13:00,4,34.023,709.680,39.240,20.675,25.672
2021-01-28T14:00,4,21.429,709.680,25.448,15.155,16.892
2021-01-28T15:00,4,8.145,709.680,8.025,5.875,5.956
2021-01-28T16:00,4,0.603,709.680,0.423,0.376,0.373
2021-01-28T17:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-28T18:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-28T19:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-28T20:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-28T21:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-28T22:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-28T23:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-29T00:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-29T01:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-29T02:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-29T03:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-29T04:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-29T05:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-29T06:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-29T07:00,4,1.506,709.680,1.734,1.242,1.404
2021-01-29T08:00,4,26.834,709.680,19.595,14.599,20.173
2021-01-29T09:00,4,71.901,709.680,48.275,35.231,48.572
2021-01-29T10:00,4,101.968,709.680,79.529,47.259,66.654
2021-01-29T11:00,4,120.924,709.680,95.406,54.267,76.899
2021-01-29T12:00,4,108.409,709.680,93.264,53.758,72.007
2021-01-29T13:00,4,76.459,709.680,82.954,41.804,56.338
2021-01-29T14:00,4,55.986,709.680,48.800,23.725,36.599
2021-01-29T15:00,4,27.252,709.680,14.048,7.198,11.263
2021-01-29T16:00,4,1.327,709.680,0.810,0.443,0.668
2021-01-29T17:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-29T18:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-29T19:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-29T20:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-29T21:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-29T22:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-29T23:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-30T00:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-30T01:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-30T02:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-30T03:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-30T04:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-30T05:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-30T06:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-30T07:00,4,0.237,709.680,0.651,0.964,1.001
2021-01-30T08:00,4,6.053,709.680,5.457,8.160,8.323
2021-01-30T09:00,4,19.826,709.680,12.116,18.635,19.495
2021-01-30T10:00,4,36.873,709.680,20.743,28.534,30.140
2021-01-30T11:00,4,53.027,709.680,25.834,33.917,36.021
2021-01-30T12:00,4,56.194,709.680,26.334,33.776,36.138
2021-01-30T13:00,4,44.957,709.680,35.881,28.141,29.334
2021-01-30T14:00,4,29.208,709.680,18.179,17.573,17.949
2021-01-30T15:00,4,11.686,709.680,8.953,6.508,6.441
2021-01-30T16:00,4,0.615,709.680,0.532,0.474,0.470
2021-01-30T17:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-30T18:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-30T19:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-30T20:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-30T21:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-30T22:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-30T23:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-31T00:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-31T01:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-31T02:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-31T03:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-31T04:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-31T05:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-31T06:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-31T07:00,4,7.381,709.680,4.702,4.439,4.342
2021-01-31T08:00,4,45.689,709.680,47.881,45.516,47.726
2021-01-31T09:00,4,101.398,709.680,97.150,93.817,96.781
2021-01-31T10:00,4,156.560,709.680,149.157,139.571,134.392
2021-01-31T11:00,4,176.806,709.680,180.910,174.565,167.484
2021-01-31T12:00,4,142.477,709.680,163.507,170.912,164.737
2021-01-31T13:00,4,80.914,709.680,103.314,136.793,134.984
2021-01-31T14:00,4,40.997,709.680,54.611,91.786,82.621
2021-01-31T15:00,4,15.803,709.680,15.487,35.841,31.024
2021-01-31T16:00,4,0.514,709.680,1.053,1.874,1.667
2021-01-31T17:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-31T18:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-31T19:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-31T20:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-31T21:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-31T22:00,4,0.000,709.680,0.000,0.000,0.000
2021-01-31T23:00,4,0.000,709.680,0.000,0.000,0.000
2021-02-01T00:00,4,0.000,709.680,0.000,0.000,0.000
2021-02-01T01:00,4,0.000,709.680,0.000,0.000,0.000
2021-02-01T02:00,4,0.000,709.680,0.000,0.000,0.000
2021-02-01T03:00,4,0.000,709.680,0.000,0.000,0.000
2021-02-01T04:00,4,0.000,709.680,0.000,0.000,0.000
2021-02-01T05:00,4,0.000,709.680,0.000,0.000,0.000
2021-02-01T06:00,4,0.000,709.680,0.000,0.000,0.000
2021-02-01T07:00,4,1.440,709.680,1.531,1.405,1.831
2021-02-01T08:00,4,16.904,709.680,12.159,10.918,15.279
2021-02-01T09:00,4,38.478,709.680,28.057,24.935,36.843
2021-02-01T10:00,4,50.478,709.680,43.892,37.717,57.073
2021-02-01T11:00,4,49.598,709.680,45.018,46.502,68.188
2021-02-01T12:00,4,42.156,709.680,39.298,49.401,68.467
2021-02-01T13:00,4,32.660,709.680,33.734,43.949,57.375
2021-02-01T14:00,4,16.176,709.680,20.937,28.415,37.645
2021-02-01T15:00,4,4.499,709.680,8.761,10.656,14.015
2021-02-01T16:00,4,0.107,709.680,0.738,0.921,1.187
2021-02-01T17:00,4,0.000,709.680,0.000,0.000,0.000
2021-02-01T18:00,4,0.000,709.680,0.000,0.000,0.000
2021-02-01T19:00,4,0.000,709.680,0.000,0.000,0.000
2021-02-01T20:00,4,0.000,709.680,0.000,0.000,0.000
2021-02-01T21:00,4,0.000,709.680,0.000,0.000,0.000
2021-02-01T22:00,4,0.000,709.680,0.000,0.000,0.000
2021-02-01T23:00,4,0.000,709.680,0.000,0.000,0.000
2021-02-02T00:00,4,0.000,709.680,0.000,0.000,0.000
2021-02-02T01:00,4,0.000,709.680,0.000,0.000,0.000
2021-02-02T02:00,4,0.000,709.680,0.000,0.000,0.000
2021-02-02T03:00,4,0.000,709.680,0.000,0.000,0.000
2021-02-02T04:00,4,0.000,709.680,0.000,0.000,0.000
2021-02-02T05:00,4,0.000,709.680,0.000,0.000,0.000
2021-02-02T06:00,4,0.000,709.680,0.000,0.000,0.000
2021-02-02T07:00,4,0.493,709.680,0.945,1.018,0.840
2021-02-02T08:00,4,9.375,709.680,7.565,7.625,6.716
2021-02-02T09:00,4,28.575,709.680,18.591,18.066,16.678
2021-02-02T10:00,4,51.118,709.680,36.189,31.778,30.040
2021-02-02T11:00,4,65.159,709.680,54.122,48.919,47.223
2021-02-02T12:00,4,65.893,709.680,78.698,64.642,63.993
2021-02-02T13:00,4,68.255,709.680,90.322,69.591,70.040
2021-02-02T14:00,4,48.976,709.680,63.720,52.464,54.012
2021-02-02T15:00,4,16.183,709.680,19.569,20.453,22.427
2021-02-02T16:00,4,1.237,709.680,1.522,1.604,1.720
2021-02-02T17:00,4,0.000,709.680,0.000,0.000,0.000
2021-02-02T18:00,4,0.000,709.680,0.000,0.000,0.000
2021-02-02T19:00,4,0.000,709.680,0.000,0.000,0.000
2021-02-02T20:00,4,0.000,709.680,0.000,0.000,0.000
2021-02-02T21:00,4,0.000,709.680,0.000,0.000,0.000
2021-02-02T22:00,4,0.000,709.680,0.000,0.000,0.000
2021-02-02T23:00,4,0.000,709.680,0.000,0.000,0.000
2021-02-03T00:00,4,0.000,709.680,0.000,0.000,0.000
2021-02-03T01:00,4,0.000,709.680,0.000,0.000,0.000
2021-02-03T02:00,4,0.000,709.680,0.000,0.000,0.000
2021-02-03T03:00,4,0.000,709.680,0.000,0.000,0.000
2021-02-03T04:00,4,0.000,709.680,0.000,0.000,0.000
2021-02-03T05:00,4,0.000,709.680,0.000,0.000,0.000
2021-02-03T06:00,4,0.000,709.680,0.000,0.000,0.000
2021-02-03T07:00,4,0.276,709.680,1.362,0.929,0.748
2021-02-03T08:00,4,6.207,709.680,10.275,6.987,5.609
2021-02-03T09:00,4,12.981,709.680,23.218,16.916,13.853
2021-02-03T10:00,4,40.210,709.680,33.931,30.517,26.984
2021-02-03T11:00,4,46.407,709.680,52.296,50.547,47.541
2021-02-03T12:00,4,95.865,709.680,80.858,74.745,73.213
2021-02-03T13:00,4,115.193,709.680,67.361,75.393,75.677
2021-02-03T14:00,4,69.153,709.680,48.638,47.569,47.207
2021-02-03T15:00,4,15.228,709.680,29.384,19.294,18.601
2021-02-03T16:00,4,1.905,709.680,2.111,1.474,1.468
2021-02-03T17:00,4,0.000,709.680,0.000,0.000,0.000
2021-02-03T18:00,4,0.000,709.680,0.000,0.000,0.000
2021-02-03T19:00,4,0.000,709.680,0.000,0.000,0.000
2021-02-03T20:00,4,0.000,709.680,0.000,0.000,0.000
2021-02-03T21:00,4,0.000,709.680,0.000,0.000,0.000
2021-02-03T22:00,4,0.000,709.680,0.000,0.000,0.000
2021-02-03T23:00,4,0.000,709.680,0.000,0.000,0.000
2021-02-04T00:00,4,0.000,709.680,0.000,0.000,0.000
2021-02-04T01:00,4,0.000,709.680,0.000,0.000,0.000
2021-02-04T02:00,4,0.000,709.680,0.000,0.000,0.000
2021-02-04T03:00,4,0.000,709.680,0.000,0.000,0.000
2021-02-04T04:00,4,0.000,709.680,0.000,0.000,0.000
2021-02-04T05:00,4,0.000,709.680,0.000,0.000,0.000
2021-02-04T06:00,4,0.000,709.680,0.000,0.000,0.000
2021-02-04T07:00,4,8.580,709.680,7.645,7.431,7.485
2021-02-04T08:00,4,68.530,709.680,57.760,56.874,63.645
2021-02-04T09:00,4,168.311,709.680,110.591,109.225,123.949
2021-02-04T10:00,4,230.264,709.680,184.227,146.259,163.988
2021-02-04T11:00,4,210.571,709.680,187.462,176.014,198.264
2021-02-04T12:00,4,151.481,709.680,156.723,173.794,195.122
2021-02-04T13:00,4,98.979,709.680,131.559,139.821,155.303
2021-02-04T14:00,4,57.822,709.680,73.818,97.174,93.130
2021-02-04T15:00,4,25.848,709.680,24.069,40.668,35.521
2021-02-04T16:00,4,2.613,709.680,2.344,3.165,2.822
2021-02-04T17:00,4,0.000,709.680,0.000,0.000,0.000
2021-02-04T18:00,4,0.000,709.680,0.000,0.000,0.000
2021-02-04T19:00,4,0.000,709.680,0.000,0.000,0.000
2021-02-04T20:00,4,0.000,709.680,0.000,0.000,0.000
2021-02-04T21:00,4,0.000,709.680,0.000,0.000,0.000
2021-02-04T22:00,4,0.000,709.680,0.000,0.000,0.000
2021-02-04T23:00,4,0.000,709.680,0.000,0.000,0.000
2021-02-05T00:00,4,0.000,709.680,0.000,0.000,0.000
2021-02-05T01:00,4,0.000,709.680,0.000,0.000,0.000
2021-02-05T02:00,4,0.000,709.680,0.000,0.000,0.000
2021-02-05T03:00,4,0.000,709.680,0.000,0.000,0.000
